,Ministerio,Cargo,Es_Masculino,Sueldo bruto,AFP,SFS,Sueldo neto
66,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,14625.27
67,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
68,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,20674.8
69,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
70,Publico,COCINERO (A),0,20000.0,574.0,608.0,18793.0
71,Publico,SUB-DIRECTOR (A) DE SEGURIDAD Y VIGILANCIA,1,50000.0,1435.0,1520.0,33610.88
72,Publico,MÉDICO,1,40000.0,1148.0,1216.0,35882.77
73,Publico,MÉDICO,1,33000.0,947.1,1003.2,31024.7
74,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
75,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
76,Publico,MÉDICO,1,40000.0,1148.0,1216.0,37168.35
77,Publico,CHOFER II,1,27000.0,774.9,820.8,22907.01
78,Publico,AUXILIAR DE ECONOMATO,1,26000.0,746.2,790.4,24438.4
79,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,15816.05
80,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,11069.84
81,Publico,ADMINISTRADOR (A) DE ECONOMATO,1,27000.0,774.9,820.8,25379.3
82,Publico,EDUCADOR (A),0,50000.0,1435.0,1520.0,34946.8
83,Publico,SUB-DIRECTOR (A) ADMINISTRATIVO,0,50000.0,1435.0,1520.0,30861.06
84,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,19770.49
85,Publico,CHOFER II,1,27000.0,774.9,820.8,23119.41
86,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,20674.8
87,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,11726.51
88,Publico,ENFERMERO (A),0,24000.0,688.8,729.6,21044.15
89,Publico,CHOFER I,1,25000.0,717.5,760.0,23497.5
90,Publico,EDUCADOR (A),1,36000.0,1033.2,1094.4,33847.4
91,Publico,ENFERMERO (A),1,27000.0,774.9,820.8,25379.3
92,Publico,SUB-DIRECTOR (A) DE SEGURIDAD Y VIGILANCIA,1,50000.0,1435.0,1520.0,25236.29
93,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
94,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
95,Publico,BIOANALISTA,0,33000.0,947.1,1003.2,30034.7
96,Publico,MÉDICO,0,33000.0,947.1,1003.2,24731.81
97,Publico,MÉDICO,0,33000.0,947.1,1003.2,15722.76
98,Publico,MÉDICO,0,33000.0,947.1,1003.2,31024.7
99,Publico,MÉDICO,0,33000.0,947.1,1003.2,29512.25
100,Publico,PSICÓLOGO (A),0,33000.0,947.1,1003.2,30489.85
101,Publico,ENFERMERO (A),0,27000.0,774.9,820.8,24379.3
102,Publico,ENFERMERO (A),0,24000.0,688.8,729.6,22556.6
103,Publico,MÉDICO,0,33000.0,947.1,1003.2,31024.7
104,Publico,COCINERO (A),0,20000.0,574.0,608.0,10373.16
105,Publico,ENFERMERO (A),0,24000.0,688.8,729.6,22556.6
106,Publico,ODONTÓLOGO (A) FORENSE,0,42000.0,1205.4,1276.8,36196.71
107,Publico,ODONTÓLOGO (A),0,47000.0,1348.9,1428.8,41353.25
108,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,15516.38
109,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,20440.98
110,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,16098.55
111,Publico,ENCARGADO (A) DE AGENTES VTP,0,32000.0,918.4,972.8,20083.8
112,Publico,ENCARGADO (A) DE AGENTES VTP,0,32000.0,918.4,972.8,21611.74
113,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,17583.38
114,Publico,PSIQUIATRA,0,40000.0,1148.0,1216.0,37168.35
115,Publico,BIOANALISTA,0,33000.0,947.1,1003.2,29846.73
116,Publico,MÉDICO,0,40000.0,1148.0,1216.0,37168.35
117,Publico,MÉDICO,0,40000.0,1148.0,1216.0,35168.35
118,Publico,ENCARGADO (A) DE DIVISIÓN DE LEGAL,0,45000.0,1291.5,1368.0,33117.71
119,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,35168.35
120,Publico,CONSERJE,0,19000.0,545.3,577.6,16601.69
121,Publico,CONSERJE,0,19000.0,545.3,577.6,14757.2
122,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,25379.3
123,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,14372.7
124,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,17097.63
125,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,17139.01
126,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,16942.95
127,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,21933.11
128,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,17549.29
129,Publico,PSICÓLOGO (A),0,33000.0,947.1,1003.2,29523.88
130,Publico,DIRECTOR (A) DE CENTRO CORRECCIÓN Y REHABILITACIÓN,0,60500.0,1736.35,1839.2,38443.78
131,Publico,PSIQUIATRA,1,40000.0,1148.0,1216.0,37168.35
132,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,37168.35
133,Publico,OPERADOR DE CALDERA,1,24000.0,688.8,729.6,19616.05
134,Publico,CHOFER I,1,25000.0,717.5,760.0,13158.99
135,Publico,CHOFER II,1,27000.0,774.9,820.8,21756.76
136,Publico,COORDINADOR (A) DEPORTIVO,1,23000.0,660.1,699.2,20615.7
137,Publico,CHOFER II,1,35000.0,1004.5,1064.0,31728.53
138,Publico,MÉDICO,1,33000.0,947.1,1003.2,28511.25
139,Publico,AYUDANTE DE MANTENIMIENTO,1,22000.0,631.4,668.8,18001.53
140,Publico,ENTRENADOR DE DEPORTES,1,20000.0,574.0,608.0,15793.0
141,Publico,CHOFER II,1,35000.0,1004.5,1064.0,31906.5
142,Publico,CHOFER I,1,22000.0,631.4,668.8,20674.8
143,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,37168.35
144,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,32260.2
145,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,23574.88
146,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,20184.03
147,Publico,ENTRENADOR DE DEPORTES,1,20000.0,574.0,608.0,18793.0
148,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,21460.37
149,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,34968.35
150,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,32882.77
151,Publico,ABOGADO (A) II,1,65000.0,1865.5,1976.0,26216.36
152,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,30083.8
153,Publico,CHOFER I,1,25000.0,717.5,760.0,23497.5
154,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,22878.48
155,Publico,SUB-DIRECTOR (A) ADMINISTRATIVO,1,50000.0,1435.0,1520.0,28887.54
156,Publico,SUB-DIRECTOR (A) DE SEGURIDAD Y VIGILANCIA,1,50000.0,1435.0,1520.0,42666.0
157,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,21365.87
158,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
159,Publico,AGENTE  VTP,1,30000.0,861.0,912.0,11996.69
160,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,27600.32
161,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,14654.21
162,Publico,CHOFER II,1,35000.0,1004.5,1064.0,31394.05
163,Publico,SOPORTE TÉCNICO INFORMÁTICO,1,30000.0,861.0,912.0,13304.85
164,Publico,COCINERO (A),1,18000.0,516.6,547.2,13976.39
165,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,20674.8
166,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,30188.86
167,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,12719.79
168,Publico,CHOFER I,1,25000.0,717.5,760.0,13794.91
169,Publico,CHOFER II,1,35000.0,1004.5,1064.0,29406.5
170,Publico,CHOFER II,1,27000.0,774.9,820.8,22132.3
171,Publico,ABOGADO (A) I,1,40000.0,1148.0,1216.0,17168.35
172,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,22379.3
173,Publico,COCINERO (A),1,18000.0,516.6,547.2,11350.94
174,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,19147.26
175,Publico,CHOFER I,1,25000.0,717.5,760.0,22497.5
176,Publico,ANALISTA DE CONTROL INTERNO II,1,95000.0,2726.5,2888.0,78431.26
177,Publico,PANADERO,1,22000.0,631.4,668.8,20674.8
178,Publico,MÉDICO,0,40000.0,1148.0,1216.0,34704.8
179,Publico,COCINERO (A),0,20000.0,574.0,608.0,7520.85
180,Publico,CONSERJE,0,20000.0,574.0,608.0,8339.65
181,Publico,CONSERJE,0,19000.0,545.3,577.6,15601.69
182,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,11954.46
183,Publico,SUB-DIRECTOR (A) DE SEGURIDAD Y VIGILANCIA,1,50000.0,1435.0,1520.0,32060.83
184,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,19935.33
185,Publico,CHOFER II,1,27000.0,774.9,820.8,23628.89
186,Publico,SUB-DIRECTOR (A) ADMINISTRATIVO,0,50000.0,1435.0,1520.0,41880.01
187,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,24438.4
188,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
189,Publico,AUXILIAR ADMINISTRATIVO,1,30000.0,861.0,912.0,23862.65
190,Publico,MÉDICO,0,40000.0,1148.0,1216.0,33917.94
191,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,16885.8
192,Publico,SUB-DIRECTOR (A) DE SEGURIDAD Y VIGILANCIA,1,50000.0,1435.0,1520.0,36722.44
193,Publico,CHOFER II,1,27000.0,774.9,820.8,23879.3
194,Publico,CHOFER II,1,27000.0,774.9,820.8,19327.69
195,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,28571.35
196,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,11314.0
197,Publico,COCINERO (A),0,18000.0,516.6,547.2,6774.99
198,Publico,ENFERMERO (A),0,24000.0,688.8,729.6,21056.6
199,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,11321.7
200,Publico,SUB-DIRECTOR (A) DE SEGURIDAD Y VIGILANCIA,1,50000.0,1435.0,1520.0,37470.45
201,Publico,CHOFER II,1,27000.0,774.9,820.8,18366.44
202,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,16760.6
203,Publico,EDUCADOR (A),0,25000.0,717.5,760.0,23497.5
204,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,22925.95
205,Publico,PSICÓLOGO (A),1,33000.0,947.1,1003.2,27774.29
206,Publico,CHOFER II,1,27000.0,774.9,820.8,20544.45
207,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,15126.14
208,Publico,TÉCNICO ADMINISTRATIVO,1,43000.0,1234.1,1307.2,34710.88
209,Publico,MÉDICO,1,33000.0,947.1,1003.2,31024.7
210,Publico,SUB-DIRECTOR (A) GENERAL DE SEGURIDAD Y VIGILANCIA,1,55000.0,1578.5,1672.0,37239.26
211,Publico,DIRECTOR (A) DE CENTRO CORRECCIÓN Y REHABILITACIÓN,0,60500.0,1736.35,1839.2,44504.52
212,Publico,AUXILIAR ADMINISTRATIVO,0,30000.0,861.0,912.0,25155.46
213,Publico,COCINERO (A),0,18000.0,516.6,547.2,15911.2
214,Publico,CHOFER II,1,27000.0,774.9,820.8,24379.3
215,Publico,CHOFER II,1,27000.0,774.9,820.8,23128.89
216,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,10961.44
217,Publico,CHOFER II,1,35000.0,1004.5,1064.0,17425.31
218,Publico,CHOFER II,1,35000.0,1004.5,1064.0,27906.5
219,Publico,CHOFER II,1,35000.0,1004.5,1064.0,27276.16
220,Publico,CHOFER II,1,35000.0,1004.5,1064.0,32906.5
221,Publico,COCINERO (A),0,20000.0,574.0,608.0,11081.75
222,Publico,ENFERMERO (A),0,24000.0,688.8,729.6,22556.6
223,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,16314.25
224,Publico,CHOFER II,1,27000.0,774.9,820.8,13590.91
225,Publico,DIRECTOR (A) DE CENTRO CORRECCIÓN Y REHABILITACIÓN,1,60500.0,1736.35,1839.2,28607.15
226,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,12319.28
227,Publico,COCINERO (A),0,20000.0,574.0,608.0,18793.0
228,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,22438.4
229,Publico,COCINERO (A),0,20000.0,574.0,608.0,17280.55
230,Publico,CHOFER II,1,27000.0,774.9,820.8,22878.48
231,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
232,Publico,AUXILIAR ADMINISTRATIVO,1,30000.0,861.0,912.0,28202.0
233,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,16069.49
234,Publico,CHOFER II,1,27000.0,774.9,820.8,21802.83
235,Publico,CHOFER II,1,27000.0,774.9,820.8,25379.3
236,Publico,SECRETARIA (O),1,26000.0,746.2,790.4,14739.95
237,Publico,DIRECTOR (A) DE CENTRO CORRECCIÓN Y REHABILITACIÓN,1,60500.0,1736.35,1839.2,25271.73
238,Publico,TRABAJADOR (A) SOCIAL,0,39000.0,1119.3,1185.6,27919.83
239,Publico,ODONTÓLOGO (A),0,47000.0,1348.9,1428.8,40195.54
240,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,22215.37
241,Publico,SECRETARIO (A) EJECUTIVO (A),0,50000.0,1435.0,1520.0,34152.72
242,Publico,AUXILIAR ADMINISTRATIVO,1,22000.0,631.4,668.8,20674.8
243,Publico,ENCARGADO (A) DE DIVISIÓN DE MAYORDOMÍA,1,46320.0,1329.38,1408.13,32720.03
244,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,24438.4
245,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,37168.35
246,Publico,AUXILIAR ADMINISTRATIVO,0,22000.0,631.4,668.8,17174.8
247,Publico,PROCURADOR FISCAL,1,90000.0,2583.0,2736.0,73768.54
248,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,18122.81
249,Publico,MÉDICO LEGISTA,1,33000.0,947.1,1003.2,25370.9
250,Publico,MÉDICO LEGISTA,1,33000.0,947.1,1003.2,31024.7
251,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,84601.51
252,Publico,PROCURADOR FISCAL,1,125000.0,3587.5,3800.0,99601.51
253,Publico,MÉDICO LEGISTA,0,33000.0,947.1,1003.2,31024.7
254,Publico,MÉDICO LEGISTA,0,33000.0,947.1,1003.2,28524.7
255,Publico,COCINERO (A),0,18000.0,516.6,547.2,9715.92
256,Publico,AUXILIAR DE PROTOCOLO,0,20000.0,574.0,608.0,9966.46
257,Publico,TÉCNICO ADMINISTRATIVO,0,20000.0,574.0,608.0,11708.24
258,Publico,COCINERO (A),0,18000.0,516.6,547.2,8737.44
259,Publico,MÉDICO,0,33000.0,947.1,1003.2,31024.7
260,Publico,ENCARGADO (A) DE AGENTES VTP,0,32000.0,918.4,972.8,15637.96
261,Publico,ENFERMERO (A),0,27000.0,774.9,820.8,23866.85
262,Publico,TÉCNICO ADMINISTRATIVO,0,26000.0,746.2,790.4,22687.99
263,Publico,TÉCNICO ADMINISTRATIVO,1,47000.0,1348.9,1428.8,42766.7
264,Publico,SUPERVISOR (A) DE AGENTES VTP,1,40000.0,1148.0,1216.0,22478.62
265,Publico,DIRECTOR (A) DE CENTRO CORRECCIÓN Y REHABILITACIÓN,1,60500.0,1736.35,1839.2,28333.23
266,Publico,COORDINADOR (A),1,65000.0,1865.5,1976.0,46328.9
267,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,13357.66
268,Publico,ABOGADO (A) II,0,65000.0,1865.5,1976.0,41922.23
269,Publico,MÉDICO LEGISTA,0,48000.0,1377.6,1459.2,24367.76
270,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,29970.92
271,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,30882.77
272,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,32666.61
273,Publico,SECRETARIA (O),0,26000.0,746.2,790.4,7744.06
274,Publico,MENSAJERO EXTERNO,1,20000.0,574.0,608.0,10188.52
275,Publico,MÉDICO LEGISTA,1,48000.0,1377.6,1459.2,20181.61
276,Publico,ABOGADO (A) I,1,50000.0,1435.0,1520.0,45166.0
277,Publico,ABOGADO (A) I,0,55000.0,1578.5,1672.0,44019.64
278,Publico,MÉDICO LEGISTA,0,48000.0,1377.6,1459.2,34053.06
279,Publico,MÉDICO LEGISTA,0,48000.0,1377.6,1459.2,43566.47
280,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,35467.53
281,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,23438.4
282,Publico,SUPERVISOR DEL CENTRO DE ATENCIÓN AL CIUDADANO DEL DISTRITO NACIONAL,0,40000.0,1148.0,1216.0,37168.35
283,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,31470.24
284,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,27360.1
285,Publico,CONSERJE,0,24000.0,688.8,729.6,22556.6
286,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,29769.05
287,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,19769.05
288,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,30340.67
289,Publico,ENCARGADO (A) DE CENTRO DE ATENCIÓN AL CIUDADANO,0,40000.0,1148.0,1216.0,29924.67
290,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,26396.75
291,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,27947.79
292,Publico,SUPERVISOR(A) CENTRO DE ATENCIÓN AL CIUDADANO,1,40000.0,1148.0,1216.0,34554.9
293,Publico,CONSERJE,0,20000.0,574.0,608.0,17793.0
294,Publico,ENCARGADO (A) DE CENTRO DE ATENCIÓN AL CIUDADANO,0,40000.0,1148.0,1216.0,28035.25
295,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,31763.36
296,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,21786.38
297,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,33275.85
298,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,33158.23
299,Publico,CONSERJE,0,19000.0,545.3,577.6,9494.83
300,Publico,CONSERJE,0,19000.0,545.3,577.6,8863.67
301,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,27140.74
302,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,21614.31
303,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,26204.23
304,Publico,AUXILIAR ADMINISTRATIVO,0,26000.0,746.2,790.4,20170.39
305,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,27226.63
306,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,25985.06
307,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,24769.05
308,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,24269.05
309,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,33659.05
310,Publico,SOPORTE TÉCNICO INFORMÁTICO,0,50000.0,1435.0,1520.0,32748.07
311,Publico,SECRETARIA (O),0,35000.0,1004.5,1064.0,14890.23
312,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,28032.6
313,Publico,ENCARGADO (A) DE CENTRO DE ATENCIÓN AL CIUDADANO,1,50000.0,1435.0,1520.0,43880.42
314,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,33408.64
315,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,30888.3
316,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,23308.78
317,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,31769.05
318,Publico,AUXILIAR ADMINISTRATIVO,1,26000.0,746.2,790.4,17236.65
319,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,26884.5
320,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,34769.05
321,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,34769.05
322,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,30769.05
323,Publico,TÉCNICO ADMINISTRATIVO,1,37000.0,1061.9,1124.8,34769.05
324,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,24769.05
325,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,30769.05
326,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,24122.41
327,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,22370.99
328,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,24487.08
329,Publico,ENCARGADO (A) DE CENTRO DE ATENCIÓN AL CIUDADANO,0,40000.0,1148.0,1216.0,35882.77
330,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,21179.22
331,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,25962.43
332,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,25129.29
333,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,34769.05
334,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,0,37000.0,1061.9,1124.8,26940.87
335,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,24403.56
336,Publico,TÉCNICO DE ATENCIÓN AL CIUDADANO,1,37000.0,1061.9,1124.8,25443.06
337,Publico,ENCARGADO (A) DEL CENTRO NNA Y ADOLESC. EN CONSUMO SUSTANCIAS PSICOACTIVAS,0,115000.0,3300.5,3496.0,92544.76
338,Publico,ABOGADO (A) I,0,50000.0,1435.0,1520.0,34560.71
339,Publico,MÉDICO,0,56700.78,1627.31,1723.7,49280.97
340,Publico,PSIQUIATRA,0,50000.0,1435.0,1520.0,45166.0
341,Publico,TÉCNICO ADMINISTRATIVO,0,50000.0,1435.0,1520.0,40839.1
342,Publico,CONSERJE,0,19000.0,545.3,577.6,15852.1
343,Publico,PSICÓLOGO (A),0,36000.0,1033.2,1094.4,17084.68
344,Publico,SECRETARIA (O),0,32000.0,918.4,972.8,30083.8
345,Publico,TÉCNICO ADMINISTRATIVO,0,50000.0,1435.0,1520.0,45166.0
346,Publico,TÉCNICO ADMINISTRATIVO,0,50000.0,1435.0,1520.0,45166.0
347,Publico,PSICÓLOGO (A),0,36000.0,1033.2,1094.4,20823.15
348,Publico,ENCARGADO (A) DE DIVISIÓN DE SALUD,0,90000.0,2583.0,2736.0,61029.22
349,Publico,ENCARGADO (A) ADMINISTRATIVO,0,90000.0,2583.0,2736.0,72634.21
350,Publico,PSIQUIATRA,1,50000.0,1435.0,1520.0,42810.06
351,Publico,COCINERO (A),0,20000.0,574.0,608.0,16099.03
352,Publico,ODONTÓLOGO (A),0,47000.0,1348.9,1428.8,41356.7
353,Publico,EDUCADOR (A),0,51160.0,1468.29,1555.26,46093.73
354,Publico,EDUCADOR (A),0,25000.0,717.5,760.0,15027.18
355,Publico,COCINERO (A),0,18000.0,516.6,547.2,11680.03
356,Publico,TRABAJADOR (A) SOCIAL,0,39000.0,1119.3,1185.6,35190.61
357,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,34168.35
358,Publico,CONSERJE,0,20000.0,574.0,608.0,18793.0
359,Publico,ODONTÓLOGO (A),0,42000.0,1205.4,1276.8,38767.88
360,Publico,ABOGADO (A) I,0,40000.0,1148.0,1216.0,31167.94
361,Publico,CONSERJE,0,19000.0,545.3,577.6,13326.67
362,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,22150.93
363,Publico,COCINERO (A),0,20000.0,574.0,608.0,10921.17
364,Publico,EDUCADOR (A),0,25000.0,717.5,760.0,21497.5
365,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,17417.59
366,Publico,AGENTE  VTP,0,27000.0,774.9,820.8,14277.18
367,Publico,CONTADOR (A) I,1,39000.0,1119.3,1185.6,20530.19
368,Publico,EDUCADOR (A),1,30000.0,861.0,912.0,17897.31
369,Publico,ENCARGADO (A) ADMINISTRATIVO,1,50000.0,1435.0,1520.0,29196.39
370,Publico,EDUCADOR (A),1,25000.0,717.5,760.0,23497.5
371,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,23535.29
372,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
373,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,14878.89
374,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
375,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
376,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
377,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,18481.88
378,Publico,PLOMERO,1,23000.0,660.1,699.2,20615.7
379,Publico,ENCARGADO (A) DE ATENCIÓN INTEGRAL ,1,55000.0,1578.5,1672.0,40568.97
380,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,20379.3
381,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,17865.84
382,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
383,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,24379.3
384,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,11975.37
385,Publico,ENCARGADO (A) DE AGENTES VTP,1,32000.0,918.4,972.8,14274.21
386,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,20317.33
387,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,22508.31
388,Publico,ENCARGADO (A) DE DEPORTES,1,35000.0,1004.5,1064.0,32906.5
389,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,18379.3
390,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,20266.07
391,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,21379.3
392,Publico,AGENTE  VTP,1,27000.0,774.9,820.8,25379.3
